OrderID;CusomerID;EmployeeID;OrderDate;RequiredDate;ShippedDate;ShipVia;Freight;ShipName;ShipAddress;ShipCity;ShipRegion;ShipPostalCode;ShipCountry
10913;64;4;1998-02-26 11:23:00.0000000;1998-03-26 00:00:00.0000000;1998-03-04 00:00:00.0000000;1;33.05;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10914;64;6;1998-02-27 13:07:00.0000000;1998-03-27 00:00:00.0000000;1998-03-02 00:00:00.0000000;1;21.19;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10915;82;2;1998-02-27 13:18:00.0000000;1998-03-27 00:00:00.0000000;1998-03-02 00:00:00.0000000;2;3.51;Tortuga Restaurante;Avda. Azteca 123;México D.F.;NULL;05033;Mexico
10916;66;1;1998-02-27 13:31:00.0000000;1998-03-27 00:00:00.0000000;1998-03-09 00:00:00.0000000;2;63.77;Rancho grande;Av. del Libertador 900;Buenos Aires;NULL;1010;Argentina
10917;71;4;1998-03-02 09:50:00.0000000;1998-03-30 00:00:00.0000000;1998-03-11 00:00:00.0000000;2;8.29;Romero y tomillo;Gran Vía, 1;Madrid;NULL;28001;Spain
10918;10;3;1998-03-02 09:52:00.0000000;1998-03-30 00:00:00.0000000;1998-03-11 00:00:00.0000000;3;48.83;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10919;47;2;1998-03-02 10:08:00.0000000;1998-03-30 00:00:00.0000000;1998-03-04 00:00:00.0000000;2;19.80;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10920;4;4;1998-03-03 16:12:00.0000000;1998-03-31 00:00:00.0000000;1998-03-09 00:00:00.0000000;2;29.61;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10921;85;1;1998-03-03 16:24:00.0000000;1998-04-14 00:00:00.0000000;1998-03-09 00:00:00.0000000;1;176.48;Vaffeljernet;Smagsloget 45;Århus;NULL;8200;Denmark
10922;34;5;1998-03-03 16:28:00.0000000;1998-03-31 00:00:00.0000000;1998-03-05 00:00:00.0000000;3;62.74;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10923;41;7;1998-03-03 16:37:00.0000000;1998-04-14 00:00:00.0000000;1998-03-13 00:00:00.0000000;3;68.26;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;NULL;31000;France
10924;5;3;1998-03-04 14:51:00.0000000;1998-04-01 00:00:00.0000000;1998-04-08 00:00:00.0000000;2;151.52;Berglunds snabbköp;Berguvsvägen  8;Luleå;NULL;S-958 22;Sweden
10925;34;3;1998-03-04 14:52:00.0000000;1998-04-01 00:00:00.0000000;1998-03-13 00:00:00.0000000;1;2.27;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10926;2;4;1998-03-04 14:56:00.0000000;1998-04-01 00:00:00.0000000;1998-03-11 00:00:00.0000000;3;39.92;Ana Trujillo Emparedados y helados;Avda. de la Constitución 2222;México D.F.;NULL;05021;Mexico
10927;40;4;1998-03-05 15:28:00.0000000;1998-04-02 00:00:00.0000000;1998-04-08 00:00:00.0000000;1;19.79;La corne d'abondance;67, avenue de l'Europe;Versailles;NULL;78000;France
10928;29;1;1998-03-05 15:47:00.0000000;1998-04-02 00:00:00.0000000;1998-03-18 00:00:00.0000000;1;1.36;Galería del gastronómo;Rambla de Cataluña, 23;Barcelona;NULL;8022;Spain
10929;25;6;1998-03-05 15:50:00.0000000;1998-04-02 00:00:00.0000000;1998-03-12 00:00:00.0000000;1;33.93;Frankenversand;Berliner Platz 43;München;NULL;80805;Germany
10930;78;4;1998-03-06 14:26:00.0000000;1998-04-17 00:00:00.0000000;1998-03-18 00:00:00.0000000;3;15.55;Suprêmes délices;Boulevard Tirou, 255;Charleroi;NULL;B-6000;Belgium
10931;70;4;1998-03-06 14:43:00.0000000;1998-03-20 00:00:00.0000000;1998-03-19 00:00:00.0000000;2;13.60;Richter Supermarkt;Starenweg 5;Genève;NULL;1204;Switzerland
10932;9;8;1998-03-06 14:45:00.0000000;1998-04-03 00:00:00.0000000;1998-03-24 00:00:00.0000000;1;134.64;Bon app';12, rue des Bouchers;Marseille;NULL;13008;France
10933;38;6;1998-03-06 14:50:00.0000000;1998-04-03 00:00:00.0000000;1998-03-16 00:00:00.0000000;3;54.15;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
10934;44;3;1998-03-09 11:39:00.0000000;1998-04-06 00:00:00.0000000;1998-03-12 00:00:00.0000000;3;32.01;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;NULL;60528;Germany
10935;90;4;1998-03-09 11:40:00.0000000;1998-04-06 00:00:00.0000000;1998-03-18 00:00:00.0000000;3;47.59;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
10936;32;3;1998-03-09 11:57:00.0000000;1998-04-06 00:00:00.0000000;1998-03-18 00:00:00.0000000;2;33.68;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
10937;12;7;1998-03-10 13:03:00.0000000;1998-03-24 00:00:00.0000000;1998-03-13 00:00:00.0000000;3;31.51;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;NULL;1010;Argentina
10938;65;3;1998-03-10 13:17:00.0000000;1998-04-07 00:00:00.0000000;1998-03-16 00:00:00.0000000;2;31.89;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10939;50;2;1998-03-10 13:35:00.0000000;1998-04-07 00:00:00.0000000;1998-03-13 00:00:00.0000000;2;76.33;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;NULL;24100;Italy
10940;9;8;1998-03-11 11:54:00.0000000;1998-04-08 00:00:00.0000000;1998-03-23 00:00:00.0000000;3;19.77;Bon app';12, rue des Bouchers;Marseille;NULL;13008;France
10941;73;7;1998-03-11 12:07:00.0000000;1998-04-08 00:00:00.0000000;1998-03-20 00:00:00.0000000;2;400.81;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10942;68;9;1998-03-11 12:17:00.0000000;1998-04-08 00:00:00.0000000;1998-03-18 00:00:00.0000000;3;17.95;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;NULL;42100;Italy
10943;11;4;1998-03-11 12:22:00.0000000;1998-04-08 00:00:00.0000000;1998-03-19 00:00:00.0000000;2;2.17;B's Beverages;Fauntleroy Circus;London;NULL;EC2 5NT;UK
10944;10;6;1998-03-12 16:37:00.0000000;1998-03-26 00:00:00.0000000;1998-03-13 00:00:00.0000000;3;52.92;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10945;53;4;1998-03-12 16:38:00.0000000;1998-04-09 00:00:00.0000000;1998-03-18 00:00:00.0000000;1;10.22;Morgenstern Gesundkost;Heerstr. 22;Leipzig;NULL;04179;Germany
10946;85;1;1998-03-12 16:54:00.0000000;1998-04-09 00:00:00.0000000;1998-03-19 00:00:00.0000000;2;27.20;Vaffeljernet;Smagsloget 45;Århus;NULL;8200;Denmark
10947;11;3;1998-03-13 14:19:00.0000000;1998-04-10 00:00:00.0000000;1998-03-16 00:00:00.0000000;2;3.26;B's Beverages;Fauntleroy Circus;London;NULL;EC2 5NT;UK
10948;30;3;1998-03-13 14:32:00.0000000;1998-04-10 00:00:00.0000000;1998-03-19 00:00:00.0000000;3;23.39;Godos Cocina Típica;C/ Romero, 33;Sevilla;NULL;41101;Spain
10949;10;2;1998-03-13 14:48:00.0000000;1998-04-10 00:00:00.0000000;1998-03-17 00:00:00.0000000;3;74.44;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10950;50;1;1998-03-16 14:36:00.0000000;1998-04-13 00:00:00.0000000;1998-03-23 00:00:00.0000000;2;2.50;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;NULL;24100;Italy
10951;70;9;1998-03-16 14:36:00.0000000;1998-04-27 00:00:00.0000000;1998-04-07 00:00:00.0000000;2;30.85;Richter Supermarkt;Starenweg 5;Genève;NULL;1204;Switzerland
10952;1;1;1998-03-16 14:55:00.0000000;1998-04-27 00:00:00.0000000;1998-03-24 00:00:00.0000000;1;40.42;Alfred's Futterkiste;Obere Str. 57;Berlin;NULL;12209;Germany
10953;4;9;1998-03-16 15:12:00.0000000;1998-03-30 00:00:00.0000000;1998-03-25 00:00:00.0000000;2;23.72;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
10954;47;5;1998-03-17 09:46:00.0000000;1998-04-28 00:00:00.0000000;1998-03-20 00:00:00.0000000;1;27.91;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
10955;24;8;1998-03-17 09:53:00.0000000;1998-04-14 00:00:00.0000000;1998-03-20 00:00:00.0000000;2;3.26;Folk och fä HB;Åkergatan 24;Bräcke;NULL;S-844 67;Sweden
10956;6;6;1998-03-17 09:54:00.0000000;1998-04-28 00:00:00.0000000;1998-03-20 00:00:00.0000000;2;44.65;Blauer See Delikatessen;Forsterstr. 57;Mannheim;NULL;68306;Germany
10957;35;8;1998-03-18 16:40:00.0000000;1998-04-15 00:00:00.0000000;1998-03-27 00:00:00.0000000;3;105.36;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10958;56;7;1998-03-18 16:47:00.0000000;1998-04-15 00:00:00.0000000;1998-03-27 00:00:00.0000000;2;49.56;Océano Atlántico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;NULL;1010;Argentina
10959;31;6;1998-03-18 17:05:00.0000000;1998-04-29 00:00:00.0000000;1998-03-23 00:00:00.0000000;2;4.98;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
10960;35;3;1998-03-19 16:53:00.0000000;1998-04-02 00:00:00.0000000;1998-04-08 00:00:00.0000000;1;2.08;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10961;64;8;1998-03-19 17:01:00.0000000;1998-04-16 00:00:00.0000000;1998-03-30 00:00:00.0000000;1;104.47;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
10962;65;8;1998-03-19 17:01:00.0000000;1998-04-16 00:00:00.0000000;1998-03-23 00:00:00.0000000;2;275.79;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10963;28;9;1998-03-19 17:13:00.0000000;1998-04-16 00:00:00.0000000;1998-03-26 00:00:00.0000000;3;2.70;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;NULL;1675;Portugal
10964;76;3;1998-03-20 15:22:00.0000000;1998-04-17 00:00:00.0000000;1998-03-24 00:00:00.0000000;2;87.38;Spécialités du monde;25, rue Lauriston;Paris;NULL;75016;France
10965;57;6;1998-03-20 15:35:00.0000000;1998-04-17 00:00:00.0000000;1998-03-30 00:00:00.0000000;3;144.38;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
10966;14;4;1998-03-20 15:53:00.0000000;1998-04-17 00:00:00.0000000;1998-04-08 00:00:00.0000000;1;27.19;Chop-suey Chinese;Hauptstr. 31;Bern;NULL;3012;Switzerland
10967;81;2;1998-03-23 13:08:00.0000000;1998-04-20 00:00:00.0000000;1998-04-02 00:00:00.0000000;2;62.22;Toms Spezialitäten;Luisenstr. 48;Münster;NULL;44087;Germany
10968;20;1;1998-03-23 13:17:00.0000000;1998-04-20 00:00:00.0000000;1998-04-01 00:00:00.0000000;3;74.60;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10969;15;1;1998-03-23 13:32:00.0000000;1998-04-20 00:00:00.0000000;1998-03-30 00:00:00.0000000;2;0.21;Comércio Mineiro;Av. dos Lusíadas, 23;Sao Paulo;SP;05432-043;Brazil
10970;8;9;1998-03-24 11:58:00.0000000;1998-04-07 00:00:00.0000000;1998-04-24 00:00:00.0000000;1;16.16;Bólido Comidas preparadas;C/ Araquil, 67;Madrid;NULL;28023;Spain
10971;26;2;1998-03-24 12:04:00.0000000;1998-04-21 00:00:00.0000000;1998-04-02 00:00:00.0000000;2;121.82;France restauration;54, rue Royale;Nantes;NULL;44000;France
10972;40;4;1998-03-24 12:18:00.0000000;1998-04-21 00:00:00.0000000;1998-03-26 00:00:00.0000000;2;0.02;La corne d'abondance;67, avenue de l'Europe;Versailles;NULL;78000;France
10973;40;6;1998-03-24 12:36:00.0000000;1998-04-21 00:00:00.0000000;1998-03-27 00:00:00.0000000;2;15.17;La corne d'abondance;67, avenue de l'Europe;Versailles;NULL;78000;France
10974;77;3;1998-03-25 13:04:00.0000000;1998-04-08 00:00:00.0000000;1998-04-03 00:00:00.0000000;3;12.96;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;USA
10975;10;1;1998-03-25 13:14:00.0000000;1998-04-22 00:00:00.0000000;1998-03-27 00:00:00.0000000;3;32.27;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10976;35;1;1998-03-25 13:23:00.0000000;1998-05-06 00:00:00.0000000;1998-04-03 00:00:00.0000000;1;37.97;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10977;24;8;1998-03-26 09:49:00.0000000;1998-04-23 00:00:00.0000000;1998-04-10 00:00:00.0000000;3;208.50;Folk och fä HB;Åkergatan 24;Bräcke;NULL;S-844 67;Sweden
10978;51;9;1998-03-26 10:00:00.0000000;1998-04-23 00:00:00.0000000;1998-04-23 00:00:00.0000000;2;32.82;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;NULL;B-1180;Belgium
10979;20;8;1998-03-26 10:07:00.0000000;1998-04-23 00:00:00.0000000;1998-03-31 00:00:00.0000000;2;353.07;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10980;24;4;1998-03-27 14:42:00.0000000;1998-05-08 00:00:00.0000000;1998-04-17 00:00:00.0000000;1;1.26;Folk och fä HB;Åkergatan 24;Bräcke;NULL;S-844 67;Sweden
10981;34;1;1998-03-27 14:58:00.0000000;1998-04-24 00:00:00.0000000;1998-04-02 00:00:00.0000000;2;193.37;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10982;10;2;1998-03-27 15:06:00.0000000;1998-04-24 00:00:00.0000000;1998-04-08 00:00:00.0000000;1;14.01;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10983;73;2;1998-03-27 15:25:00.0000000;1998-04-24 00:00:00.0000000;1998-04-06 00:00:00.0000000;2;657.54;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10984;73;1;1998-03-30 11:36:00.0000000;1998-04-27 00:00:00.0000000;1998-04-03 00:00:00.0000000;3;211.22;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10985;37;2;1998-03-30 11:39:00.0000000;1998-04-27 00:00:00.0000000;1998-04-02 00:00:00.0000000;1;91.51;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;NULL;Ireland
10986;56;8;1998-03-30 11:44:00.0000000;1998-04-27 00:00:00.0000000;1998-04-21 00:00:00.0000000;2;217.86;Océano Atlántico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;NULL;1010;Argentina
10987;19;8;1998-03-31 12:22:00.0000000;1998-04-28 00:00:00.0000000;1998-04-06 00:00:00.0000000;1;185.48;Eastern Connection;35 King George;London;NULL;WX3 6FW;UK
10988;67;3;1998-03-31 12:38:00.0000000;1998-04-28 00:00:00.0000000;1998-04-10 00:00:00.0000000;2;61.14;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10989;63;2;1998-03-31 12:56:00.0000000;1998-04-28 00:00:00.0000000;1998-04-02 00:00:00.0000000;1;34.76;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
10990;20;2;1998-04-01 09:56:00.0000000;1998-05-13 00:00:00.0000000;1998-04-07 00:00:00.0000000;3;117.61;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
10991;65;1;1998-04-01 10:08:00.0000000;1998-04-29 00:00:00.0000000;1998-04-07 00:00:00.0000000;1;38.51;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10992;79;1;1998-04-01 10:14:00.0000000;1998-04-29 00:00:00.0000000;1998-04-03 00:00:00.0000000;3;4.27;The Big Cheese;89 Jefferson Way Suite 2;Portland;OR;97201;USA
10993;24;7;1998-04-01 10:26:00.0000000;1998-04-29 00:00:00.0000000;1998-04-10 00:00:00.0000000;3;8.81;Folk och fä HB;Åkergatan 24;Bräcke;NULL;S-844 67;Sweden
10994;85;2;1998-04-02 10:18:00.0000000;1998-04-16 00:00:00.0000000;1998-04-09 00:00:00.0000000;3;65.53;Vaffeljernet;Smagsloget 45;Århus;NULL;8200;Denmark
10995;60;1;1998-04-02 10:37:00.0000000;1998-04-30 00:00:00.0000000;1998-04-06 00:00:00.0000000;3;46.00;Pericles Comidas clásicas;Calle Dr. Jorge Cash 321;México D.F.;NULL;05033;Mexico
10996;65;4;1998-04-02 10:47:00.0000000;1998-04-30 00:00:00.0000000;1998-04-10 00:00:00.0000000;2;1.12;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
10997;46;8;1998-04-03 08:15:00.0000000;1998-05-15 00:00:00.0000000;1998-04-13 00:00:00.0000000;2;73.91;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
10998;93;8;1998-04-03 08:21:00.0000000;1998-04-17 00:00:00.0000000;1998-04-17 00:00:00.0000000;2;20.31;Wolski Zajazd;ul. Filtrowa 68;Warszawa;NULL;01-012;Poland
10999;58;6;1998-04-03 08:34:00.0000000;1998-05-01 00:00:00.0000000;1998-04-10 00:00:00.0000000;2;96.35;Ottilies Käseladen;Mehrheimerstr. 369;Köln;NULL;50739;Germany
11000;67;2;1998-04-06 12:29:00.0000000;1998-05-04 00:00:00.0000000;1998-04-14 00:00:00.0000000;3;55.12;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
11001;24;2;1998-04-06 12:38:00.0000000;1998-05-04 00:00:00.0000000;1998-04-14 00:00:00.0000000;2;197.30;Folk och fä HB;Åkergatan 24;Bräcke;NULL;S-844 67;Sweden
11002;73;4;1998-04-06 12:47:00.0000000;1998-05-04 00:00:00.0000000;1998-04-16 00:00:00.0000000;1;141.16;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
11003;80;3;1998-04-06 12:51:00.0000000;1998-05-04 00:00:00.0000000;1998-04-08 00:00:00.0000000;3;14.91;The Cracker Box;55 Grizzly Peak Rd.;Butte;MT;59801;USA
11004;51;3;1998-04-07 10:39:00.0000000;1998-05-05 00:00:00.0000000;1998-04-20 00:00:00.0000000;1;44.84;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;NULL;B-1180;Belgium
11005;92;2;1998-04-07 10:39:00.0000000;1998-05-05 00:00:00.0000000;1998-04-10 00:00:00.0000000;1;0.75;Wilman Kala;Keskuskatu 45;Helsinki;NULL;21240;Finland
11006;32;3;1998-04-07 10:53:00.0000000;1998-05-05 00:00:00.0000000;1998-04-15 00:00:00.0000000;2;25.19;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
11007;62;8;1998-04-08 11:15:00.0000000;1998-05-06 00:00:00.0000000;1998-04-13 00:00:00.0000000;2;202.24;Princesa Isabel Vinhos;Estrada da saúde n. 58;Lisboa;NULL;1756;Portugal
11008;20;7;1998-04-08 11:34:00.0000000;1998-05-06 00:00:00.0000000;;3;79.46;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
11009;30;2;1998-04-08 11:53:00.0000000;1998-05-06 00:00:00.0000000;1998-04-10 00:00:00.0000000;1;59.11;Godos Cocina Típica;C/ Romero, 33;Sevilla;NULL;41101;Spain
11010;68;2;1998-04-09 10:27:00.0000000;1998-05-07 00:00:00.0000000;1998-04-21 00:00:00.0000000;2;28.71;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;NULL;42100;Italy
11011;1;3;1998-04-09 10:36:00.0000000;1998-05-07 00:00:00.0000000;1998-04-13 00:00:00.0000000;1;1.21;Alfred's Futterkiste;Obere Str. 57;Berlin;NULL;12209;Germany
11012;25;1;1998-04-09 10:41:00.0000000;1998-04-23 00:00:00.0000000;1998-04-17 00:00:00.0000000;3;242.95;Frankenversand;Berliner Platz 43;München;NULL;80805;Germany
11013;71;2;1998-04-09 10:46:00.0000000;1998-05-07 00:00:00.0000000;1998-04-10 00:00:00.0000000;1;32.99;Romero y tomillo;Gran Vía, 1;Madrid;NULL;28001;Spain
11014;47;2;1998-04-10 14:57:00.0000000;1998-05-08 00:00:00.0000000;1998-04-15 00:00:00.0000000;3;23.60;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
11015;72;2;1998-04-10 15:07:00.0000000;1998-04-24 00:00:00.0000000;1998-04-20 00:00:00.0000000;2;4.62;Santé Gourmet;Erling Skakkes gate 78;Stavern;NULL;4110;Norway
11016;4;9;1998-04-10 15:18:00.0000000;1998-05-08 00:00:00.0000000;1998-04-13 00:00:00.0000000;2;33.80;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
11017;20;9;1998-04-13 14:32:00.0000000;1998-05-11 00:00:00.0000000;1998-04-20 00:00:00.0000000;2;754.26;Ernst Handel;Kirchgasse 6;Graz;NULL;8010;Austria
11018;48;4;1998-04-13 14:48:00.0000000;1998-05-11 00:00:00.0000000;1998-04-16 00:00:00.0000000;2;11.65;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
11019;66;6;1998-04-13 14:56:00.0000000;1998-05-11 00:00:00.0000000;;3;3.17;Rancho grande;Av. del Libertador 900;Buenos Aires;NULL;1010;Argentina
11020;58;2;1998-04-14 10:29:00.0000000;1998-05-12 00:00:00.0000000;1998-04-16 00:00:00.0000000;2;43.30;Ottilies Käseladen;Mehrheimerstr. 369;Köln;NULL;50739;Germany
11021;65;3;1998-04-14 10:44:00.0000000;1998-05-12 00:00:00.0000000;1998-04-21 00:00:00.0000000;1;297.18;QUICK-Stop;Taucherstraße 10;Cunewalde;NULL;01307;Germany
11022;34;9;1998-04-14 11:01:00.0000000;1998-05-12 00:00:00.0000000;1998-05-04 00:00:00.0000000;2;6.27;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
11023;11;1;1998-04-14 11:12:00.0000000;1998-04-28 00:00:00.0000000;1998-04-24 00:00:00.0000000;2;123.83;B's Beverages;Fauntleroy Circus;London;NULL;EC2 5NT;UK
11024;19;4;1998-04-15 15:17:00.0000000;1998-05-13 00:00:00.0000000;1998-04-20 00:00:00.0000000;1;74.36;Eastern Connection;35 King George;London;NULL;WX3 6FW;UK
11025;89;6;1998-04-15 15:28:00.0000000;1998-05-13 00:00:00.0000000;1998-04-24 00:00:00.0000000;3;29.17;Wartian Herkku;Torikatu 38;Oulu;NULL;90110;Finland
11026;27;4;1998-04-15 15:36:00.0000000;1998-05-13 00:00:00.0000000;1998-04-28 00:00:00.0000000;1;47.09;Franchi S.p.A.;Via Monte Bianco 34;Torino;NULL;10100;Italy
11027;10;1;1998-04-16 12:32:00.0000000;1998-05-14 00:00:00.0000000;1998-04-20 00:00:00.0000000;1;52.52;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
11028;39;2;1998-04-16 12:49:00.0000000;1998-05-14 00:00:00.0000000;1998-04-22 00:00:00.0000000;1;29.59;Königlich Essen;Maubelstr. 90;Brandenburg;NULL;14776;Germany
11029;14;4;1998-04-16 12:49:00.0000000;1998-05-14 00:00:00.0000000;1998-04-27 00:00:00.0000000;1;47.84;Chop-suey Chinese;Hauptstr. 31;Bern;NULL;3012;Switzerland
11030;73;7;1998-04-17 08:18:00.0000000;1998-05-15 00:00:00.0000000;1998-04-27 00:00:00.0000000;2;830.75;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
11031;73;6;1998-04-17 08:20:00.0000000;1998-05-15 00:00:00.0000000;1998-04-24 00:00:00.0000000;2;227.22;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
11032;91;2;1998-04-17 08:27:00.0000000;1998-05-15 00:00:00.0000000;1998-04-23 00:00:00.0000000;3;606.19;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
11033;70;7;1998-04-17 08:37:00.0000000;1998-05-15 00:00:00.0000000;1998-04-23 00:00:00.0000000;3;84.74;Richter Supermarkt;Starenweg 5;Genève;NULL;1204;Switzerland
11034;57;8;1998-04-20 08:16:00.0000000;1998-06-01 00:00:00.0000000;1998-04-27 00:00:00.0000000;1;40.32;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
11035;78;2;1998-04-20 08:33:00.0000000;1998-05-18 00:00:00.0000000;1998-04-24 00:00:00.0000000;2;0.17;Suprêmes délices;Boulevard Tirou, 255;Charleroi;NULL;B-6000;Belgium
11036;17;8;1998-04-20 08:40:00.0000000;1998-05-18 00:00:00.0000000;1998-04-22 00:00:00.0000000;3;149.47;Drachenblut Delikatessen;Walserweg 21;Aachen;NULL;52066;Germany
11037;30;7;1998-04-21 10:52:00.0000000;1998-05-19 00:00:00.0000000;1998-04-27 00:00:00.0000000;1;3.20;Godos Cocina Típica;C/ Romero, 33;Sevilla;NULL;41101;Spain
11038;78;1;1998-04-21 11:09:00.0000000;1998-05-19 00:00:00.0000000;1998-04-30 00:00:00.0000000;2;29.59;Suprêmes délices;Boulevard Tirou, 255;Charleroi;NULL;B-6000;Belgium
11039;47;1;1998-04-21 11:18:00.0000000;1998-05-19 00:00:00.0000000;;2;65.00;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
11040;32;4;1998-04-22 09:58:00.0000000;1998-05-20 00:00:00.0000000;;3;18.84;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
11041;14;3;1998-04-22 10:02:00.0000000;1998-05-20 00:00:00.0000000;1998-04-28 00:00:00.0000000;2;48.22;Chop-suey Chinese;Hauptstr. 31;Bern;NULL;3012;Switzerland
11042;15;2;1998-04-22 10:03:00.0000000;1998-05-06 00:00:00.0000000;1998-05-01 00:00:00.0000000;1;29.99;Comércio Mineiro;Av. dos Lusíadas, 23;Sao Paulo;SP;05432-043;Brazil
11043;76;5;1998-04-22 10:19:00.0000000;1998-05-20 00:00:00.0000000;1998-04-29 00:00:00.0000000;2;8.80;Spécialités du monde;25, rue Lauriston;Paris;NULL;75016;France
11044;93;4;1998-04-23 16:01:00.0000000;1998-05-21 00:00:00.0000000;1998-05-01 00:00:00.0000000;1;8.72;Wolski Zajazd;ul. Filtrowa 68;Warszawa;NULL;01-012;Poland
11045;10;6;1998-04-23 16:01:00.0000000;1998-05-21 00:00:00.0000000;;2;70.58;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
11046;88;8;1998-04-23 16:13:00.0000000;1998-05-21 00:00:00.0000000;1998-04-24 00:00:00.0000000;2;71.64;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;NULL;70563;Germany
